X,Y,O,44:25:2C:54:32:F9,49:29:6D:6C:49:9F,5c:83:8f:bc:40:10,5c:83:8f:bc:40:13,5c:83:8f:bc:40:15,5c:83:8f:bc:40:16,5c:83:8f:bc:40:17,5c:83:8f:bc:40:18,5c:83:8f:f2:e3:60,5c:83:8f:f2:e3:63,5c:83:8f:f2:e3:65,5c:83:8f:f2:e3:66,5c:83:8f:f2:e3:67,5c:83:8f:f2:e3:68,5c:83:8f:f2:e3:69,5c:83:8f:f2:e3:6a,5c:83:8f:f2:e3:6c,5c:83:8f:f2:e3:6f,7A:06:A9:3F:24:3C,c8:f9:f9:72:c8:f0,c8:f9:f9:72:c8:f3,c8:f9:f9:72:c8:f4,c8:f9:f9:72:c8:f5,c8:f9:f9:72:c8:f6,c8:f9:f9:72:e7:80,c8:f9:f9:72:e7:83,c8:f9:f9:72:e7:84,c8:f9:f9:72:e7:85,c8:f9:f9:72:e7:86,c8:f9:f9:72:e7:89,c8:f9:f9:72:e7:8a,c8:f9:f9:72:e7:8b,c8:f9:f9:72:e7:8c,c8:f9:f9:72:e7:8f,c8:f9:f9:72:eb:50,c8:f9:f9:72:eb:53,c8:f9:f9:72:eb:54,c8:f9:f9:72:eb:55,c8:f9:f9:72:eb:56,c8:f9:f9:73:36:20,c8:f9:f9:73:36:25,c8:f9:f9:73:36:28,c8:f9:f9:73:38:b0,c8:f9:f9:73:38:b3,c8:f9:f9:73:38:b4,c8:f9:f9:73:38:b5,c8:f9:f9:73:38:b6,c8:f9:f9:88:23:20,c8:f9:f9:88:23:24,c8:f9:f9:88:23:25,c8:f9:f9:88:39:10,c8:f9:f9:88:39:13,c8:f9:f9:88:39:14,c8:f9:f9:88:39:15,c8:f9:f9:88:39:16,c8:f9:f9:88:39:19,c8:f9:f9:88:39:1a,c8:f9:f9:88:39:1b,c8:f9:f9:88:39:1c,c8:f9:f9:88:39:1f,c8:f9:f9:88:8b:60,c8:f9:f9:88:8b:63,c8:f9:f9:88:8b:64,c8:f9:f9:88:8b:65,c8:f9:f9:88:8b:66,c8:f9:f9:88:8b:69,c8:f9:f9:88:8b:6a,c8:f9:f9:88:8b:6c,fc:5b:39:b0:4e:bf,magX,magY,magZ,Ori
5.6,4.8,0,-90,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-2.1820068359375,-41.5176391601563,1.85699462890625,153.43701
5.6,4.8,0,-91,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-10.9420776367188,-41.0995483398438,-3.4698486328125,153.30128
5.6,4.8,0,-96,-93,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-16.9692993164063,-38.4567260742187,-7.2723388671875,154.80905
5.6,4.8,0,-84,-87,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-92,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-18.017578125,-37.8173828125,-12.982177734375,154.16936
5.6,4.8,0,-89,-93,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-17.4224853515625,-34.100341796875,-15.8798217773438,154.27089
5.6,4.8,0,-88,-87,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-13.3926391601563,-35.5850219726562,-17.9214477539063,155.45287
5.6,4.8,0,-85,-89,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-7.3638916015625,-35.589599609375,-18.0648803710938,155.3318
5.6,4.8,0,-87,-92,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-1.4678955078125,-38.2232666015625,-13.9556884765625,154.60597
5.6,4.8,0,-87,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,4.56390380859375,-37.4160766601562,-10.919189453125,155.31758
5.6,4.8,0,-86,-87,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,6.72760009765625,-40.7608032226563,-2.325439453125,153.86049
5.6,4.8,90,-80,-89,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,6.72760009765625,-40.7608032226563,-2.325439453125,242.37128
5.6,4.8,90,-88,-84,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,20.4879760742187,-33.4030151367187,-13.8259887695313,245.24318
5.6,4.8,90,-89,-84,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,15.6585693359375,-37.8189086914062,-8.16497802734375,245.47052
5.6,4.8,90,-79,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,16.961669921875,-36.6485595703125,-10.5026245117188,246.38251
5.6,4.8,90,-93,-97,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,24.383544921875,-32.2097778320312,-15.9347534179688,244.41766
5.6,4.8,90,-80,-100,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,24.7085571289062,-23.4893798828125,-23.9608764648437,244.67688
5.6,4.8,90,-81,-84,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,24.4094848632812,-17.6803588867188,-26.6891479492187,246.50945
5.6,4.8,90,-89,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,20.1904296875,-25.6027221679687,-23.040771484375,245.83102
5.6,4.8,90,-88,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,14.5095825195313,-35.7955932617187,-18.0938720703125,245.4532
5.6,4.8,90,-92,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,22.0535278320312,-28.5064697265625,-20.1553344726562,245.4787
5.6,4.8,90,-89,-93,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,21.917724609375,-31.4620971679687,-17.17529296875,246.19034
5.6,4.8,90,-80,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,19.818115234375,-36.749267578125,-4.22515869140625,244.38211
5.6,4.8,90,-91,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,21.8032836914062,-37.4526977539062,-0.51116943359375,243.5098
5.6,4.8,90,-80,-85,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,23.6968994140625,-34.1278076171875,-4.80499267578125,251.67789
5.6,4.8,90,-91,-86,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,24.5925903320312,-35.7330322265625,-3.0670166015625,245.43024
5.6,4.8,180,-83,-88,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,13.8824462890625,-14.6987915039063,-37.4114990234375,333.28775
5.6,4.8,180,-95,-95,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,13.787841796875,-20.1828002929687,-36.0610961914062,326.97409
5.6,4.8,180,-85,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,15.1702880859375,-18.0572509765625,-36.29150390625,328.07639
5.6,4.8,180,-91,-92,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,18.3502197265625,-16.7953491210938,-34.53369140625,331.98349
5.6,4.8,180,-83,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,13.6276245117188,-13.6016845703125,-39.48974609375,331.60211
5.6,4.8,180,-82,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,3.23028564453125,-6.63299560546875,-42.236328125,331.40741
5.6,4.8,180,-90,-93,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,1.214599609375,-13.1317138671875,-42.5857543945313,328.13672
5.6,4.8,180,-84,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,8.11004638671875,-18.0328369140625,-40.2099609375,328.88937
5.6,4.8,180,-86,-97,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,15.2633666992188,-21.9802856445312,-34.9456787109375,326.59518
5.6,4.8,180,-89,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,18.438720703125,-22.7401733398437,-30.4275512695312,327.34259
5.6,4.8,180,-85,-95,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,16.6290283203125,-17.645263671875,-34.1949462890625,328.57278
5.6,4.8,180,-89,-88,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,12.109375,-9.2742919921875,-38.9755249023437,329.56262
5.6,4.8,180,-81,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,9.90753173828125,0.11138916015625,-39.4073486328125,330.70386
5.6,4.8,180,-86,-97,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,5.0689697265625,-10.9710693359375,-41.9662475585938,332.09464
5.6,4.8,180,-82,-90,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,8.83941650390625,-22.9217529296875,-37.5396728515625,331.02759
5.6,4.8,270,-92,-84,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,8.83941650390625,-22.9217529296875,-37.5396728515625,64.3781
5.6,4.8,270,-90,-84,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-20.4940795898437,-20.391845703125,-31.7611694335937,62.6801
5.6,4.8,270,-89,-83,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-15.3366088867188,-20.379638671875,-35.650634765625,60.96306
5.6,4.8,270,-92,-78,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-18.6859130859375,-21.9024658203125,-32.0068359375,60.13121
5.6,4.8,270,-86,-82,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-22.2946166992187,-28.7445068359375,-26.8463134765625,63.13511
5.6,4.8,270,-89,-83,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-21.8490600585937,-31.8634033203125,-20.7611083984375,62.64751
5.6,4.8,270,-90,-78,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-20.7046508789062,-35.052490234375,-19.0078735351563,63.63569
5.6,4.8,270,-88,-83,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-21.282958984375,-30.3329467773437,-22.1542358398437,63.02872
5.6,4.8,270,-94,-79,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-20.538330078125,-25.5447387695312,-27.8961181640625,66.87926
5.6,4.8,270,-85,-81,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-16.6473388671875,-18.0999755859375,-34.3902587890625,66.28409
5.6,4.8,270,-99,-83,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-15.960693359375,-15.0177001953125,-37.4984741210937,64.06132
5.6,4.8,270,-88,-78,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-19.66552734375,-29.498291015625,-25.1358032226562,64.61212
